№ акции,Ценовая группа,Код продукта,Начало отгрузок,Конец отгрузок,Начало реализации,Конец реализации
13000.0,АШАН МП СПБ безНДС,3382,15.05.2017,15.05.2017,22.05.2017,22.05.2017
13004.0,ОКЕЙ--МОСКВА,2955,15.05.2017,15.05.2017,25.05.2017,25.05.2017
13005.0,ОКЕЙ--МОСКВА,3382,15.05.2017,15.05.2017,25.05.2017,25.05.2017
13026.0,ОКЕЙ---С-ПБ,3382,15.05.2017,15.05.2017,25.05.2017,25.05.2017
13042.0,ИНТЕРТОРГ МАТРИЦА,9745,15.05.2017,15.05.2017,24.05.2017,24.05.2017
13043.0,ИНТЕРТОРГ МАТРИЦА,9744,15.05.2017,15.05.2017,24.05.2017,24.05.2017
13044.0,ИНТЕРТОРГ МАТРИЦА,9253,15.05.2017,15.05.2017,24.05.2017,24.05.2017
13048.0,ИНТЕРТОРГ МАТРИЦА,9027,15.05.2017,15.05.2017,24.05.2017,24.05.2017
13049.0,ИНТЕРТОРГ МАТРИЦА,9747,15.05.2017,15.05.2017,24.05.2017,24.05.2017
13056.0,ОКЕЙ---С-ПБ,9403,15.05.2017,15.05.2017,18.05.2017,18.05.2017
12763.0,ЛЕНТА-ЕВРОПА-СПБ,2302,16.05.2017,16.05.2017,09.05.2017,09.05.2017
12857.0,ОКЕЙ--МОСКВА,9403,16.05.2017,16.05.2017,18.05.2017,18.05.2017
12926.0,ЛЕНТА-ЕВРОПА-СПБ,4650,16.05.2017,16.05.2017,18.05.2017,18.05.2017
12928.0,ЛЕНТА-ЕВРОПА,4650,16.05.2017,16.05.2017,18.05.2017,18.05.2017
12945.0,АШАН МП РЦ без НДС,6364,16.05.2017,16.05.2017,15.05.2017,15.05.2017
12998.0,АШАН МП РЦ без НДС,3382,16.05.2017,16.05.2017,22.05.2017,22.05.2017
13004.0,ОКЕЙ--МОСКВА,2955,16.05.2017,16.05.2017,25.05.2017,25.05.2017
13005.0,ОКЕЙ--МОСКВА,3382,16.05.2017,16.05.2017,25.05.2017,25.05.2017
13025.0,ОКЕЙ---С-ПБ,2955,16.05.2017,16.05.2017,25.05.2017,25.05.2017
13042.0,ИНТЕРТОРГ МАТРИЦА,9745,16.05.2017,16.05.2017,24.05.2017,24.05.2017
13043.0,ИНТЕРТОРГ МАТРИЦА,9744,16.05.2017,16.05.2017,24.05.2017,24.05.2017
13044.0,ИНТЕРТОРГ МАТРИЦА,9253,16.05.2017,16.05.2017,24.05.2017,24.05.2017
13048.0,ИНТЕРТОРГ МАТРИЦА,9027,16.05.2017,16.05.2017,24.05.2017,24.05.2017
13049.0,ИНТЕРТОРГ МАТРИЦА,9747,16.05.2017,16.05.2017,24.05.2017,24.05.2017
13056.0,ОКЕЙ---С-ПБ,9403,16.05.2017,16.05.2017,18.05.2017,18.05.2017
12758.0,Метро РЦ,9344,17.05.2017,17.05.2017,18.05.2017,18.05.2017
12763.0,ЛЕНТА-ЕВРОПА-СПБ,2302,17.05.2017,17.05.2017,09.05.2017,09.05.2017
12789.0,ДиксиМосква,2245,17.05.2017,17.05.2017,08.05.2017,08.05.2017
12813.0,ДиксиМосква,2140,17.05.2017,17.05.2017,15.05.2017,15.05.2017
12814.0,ДиксиМосква,2127,17.05.2017,17.05.2017,22.05.2017,22.05.2017
12816.0,Метро МП питер,9344,17.05.2017,17.05.2017,18.05.2017,18.05.2017
12857.0,ОКЕЙ--МОСКВА,9403,17.05.2017,17.05.2017,18.05.2017,18.05.2017
12926.0,ЛЕНТА-ЕВРОПА-СПБ,4650,17.05.2017,17.05.2017,18.05.2017,18.05.2017
12927.0,Зельгрос,2354,17.05.2017,17.05.2017,17.05.2017,17.05.2017
12928.0,ЛЕНТА-ЕВРОПА,4650,17.05.2017,17.05.2017,18.05.2017,18.05.2017
12960.0,Метро РЦ,5324,17.05.2017,17.05.2017,18.05.2017,18.05.2017
12980.0,Метро МП питер,5324,17.05.2017,17.05.2017,18.05.2017,18.05.2017
12982.0,Метро МП питер,9273,17.05.2017,17.05.2017,18.05.2017,18.05.2017
13000.0,АШАН МП СПБ безНДС,3382,17.05.2017,17.05.2017,22.05.2017,22.05.2017
13001.0,АШАН МП САМ безНДС,3382,17.05.2017,17.05.2017,22.05.2017,22.05.2017
13004.0,ОКЕЙ--МОСКВА,2955,17.05.2017,17.05.2017,25.05.2017,25.05.2017
13005.0,ОКЕЙ--МОСКВА,3382,17.05.2017,17.05.2017,25.05.2017,25.05.2017
13025.0,ОКЕЙ---С-ПБ,2955,17.05.2017,17.05.2017,25.05.2017,25.05.2017
13026.0,ОКЕЙ---С-ПБ,3382,17.05.2017,17.05.2017,25.05.2017,25.05.2017
13042.0,ИНТЕРТОРГ МАТРИЦА,9745,17.05.2017,17.05.2017,24.05.2017,24.05.2017
13043.0,ИНТЕРТОРГ МАТРИЦА,9744,17.05.2017,17.05.2017,24.05.2017,24.05.2017
13044.0,ИНТЕРТОРГ МАТРИЦА,9253,17.05.2017,17.05.2017,24.05.2017,24.05.2017
13048.0,ИНТЕРТОРГ МАТРИЦА,9027,17.05.2017,17.05.2017,24.05.2017,24.05.2017
13049.0,ИНТЕРТОРГ МАТРИЦА,9747,17.05.2017,17.05.2017,24.05.2017,24.05.2017
13056.0,ОКЕЙ---С-ПБ,9403,17.05.2017,17.05.2017,18.05.2017,18.05.2017
13080.0,ОКЕЙ-МАТРИЦА,2955,17.05.2017,17.05.2017,25.05.2017,25.05.2017
13081.0,ОКЕЙ-МАТРИЦА,3382,17.05.2017,17.05.2017,25.05.2017,25.05.2017
12763.0,ЛЕНТА-ЕВРОПА-СПБ,2302,18.05.2017,18.05.2017,09.05.2017,09.05.2017
12802.0,МАТРИЦА-ДИКСИ,2245,18.05.2017,18.05.2017,08.05.2017,08.05.2017
12857.0,ОКЕЙ--МОСКВА,9403,18.05.2017,18.05.2017,18.05.2017,18.05.2017
12890.0,ОКЕЙ-МАТРИЦА,2955,18.05.2017,18.05.2017,01.06.2017,01.06.2017
12891.0,ОКЕЙ-МАТРИЦА,3382,18.05.2017,18.05.2017,01.06.2017,01.06.2017
12916.0,ОКЕЙ-МАТРИЦА,5773,18.05.2017,18.05.2017,01.06.2017,01.06.2017
12926.0,ЛЕНТА-ЕВРОПА-СПБ,4650,18.05.2017,18.05.2017,18.05.2017,18.05.2017
12928.0,ЛЕНТА-ЕВРОПА,4650,18.05.2017,18.05.2017,18.05.2017,18.05.2017
12944.0,ЛЕНТА-УРАЛ,4650,18.05.2017,18.05.2017,18.05.2017,18.05.2017
12945.0,АШАН МП РЦ без НДС,6364,18.05.2017,18.05.2017,15.05.2017,15.05.2017
12981.0,Метро МП питер,2955,18.05.2017,18.05.2017,18.05.2017,18.05.2017
12991.0,ЛЕНТА-ЕВРОПА-СПБ,2222,18.05.2017,18.05.2017,01.06.2017,01.06.2017
12993.0,ЛЕНТА-ЕВРОПА-СПБ,2295,18.05.2017,18.05.2017,01.06.2017,01.06.2017
12998.0,АШАН МП РЦ без НДС,3382,18.05.2017,18.05.2017,22.05.2017,22.05.2017
13000.0,АШАН МП СПБ безНДС,3382,18.05.2017,18.05.2017,22.05.2017,22.05.2017
13001.0,АШАН МП САМ безНДС,3382,18.05.2017,18.05.2017,22.05.2017,22.05.2017
13004.0,ОКЕЙ--МОСКВА,2955,18.05.2017,18.05.2017,25.05.2017,25.05.2017
13005.0,ОКЕЙ--МОСКВА,3382,18.05.2017,18.05.2017,25.05.2017,25.05.2017
13025.0,ОКЕЙ---С-ПБ,2955,18.05.2017,18.05.2017,25.05.2017,25.05.2017
13026.0,ОКЕЙ---С-ПБ,3382,18.05.2017,18.05.2017,25.05.2017,25.05.2017
13042.0,ИНТЕРТОРГ МАТРИЦА,9745,18.05.2017,18.05.2017,24.05.2017,24.05.2017
13043.0,ИНТЕРТОРГ МАТРИЦА,9744,18.05.2017,18.05.2017,24.05.2017,24.05.2017
13044.0,ИНТЕРТОРГ МАТРИЦА,9253,18.05.2017,18.05.2017,24.05.2017,24.05.2017
13048.0,ИНТЕРТОРГ МАТРИЦА,9027,18.05.2017,18.05.2017,24.05.2017,24.05.2017
13049.0,ИНТЕРТОРГ МАТРИЦА,9747,18.05.2017,18.05.2017,24.05.2017,24.05.2017
13080.0,ОКЕЙ-МАТРИЦА,2955,18.05.2017,18.05.2017,25.05.2017,25.05.2017
13081.0,ОКЕЙ-МАТРИЦА,3382,18.05.2017,18.05.2017,25.05.2017,25.05.2017
12763.0,ЛЕНТА-ЕВРОПА-СПБ,2302,19.05.2017,19.05.2017,09.05.2017,09.05.2017
12819.0,МАТРИЦА-ДИКСИ,2127,19.05.2017,19.05.2017,22.05.2017,22.05.2017
12865.0,ОКЕЙ---С-ПБ,2955,19.05.2017,19.05.2017,01.06.2017,01.06.2017
12866.0,ОКЕЙ---С-ПБ,3382,19.05.2017,19.05.2017,01.06.2017,01.06.2017
12890.0,ОКЕЙ-МАТРИЦА,2955,19.05.2017,19.05.2017,01.06.2017,01.06.2017
12891.0,ОКЕЙ-МАТРИЦА,3382,19.05.2017,19.05.2017,01.06.2017,01.06.2017
12916.0,ОКЕЙ-МАТРИЦА,5773,19.05.2017,19.05.2017,01.06.2017,01.06.2017
12926.0,ЛЕНТА-ЕВРОПА-СПБ,4650,19.05.2017,19.05.2017,18.05.2017,18.05.2017
12928.0,ЛЕНТА-ЕВРОПА,4650,19.05.2017,19.05.2017,18.05.2017,18.05.2017
12991.0,ЛЕНТА-ЕВРОПА-СПБ,2222,19.05.2017,19.05.2017,01.06.2017,01.06.2017
12993.0,ЛЕНТА-ЕВРОПА-СПБ,2295,19.05.2017,19.05.2017,01.06.2017,01.06.2017
13000.0,АШАН МП СПБ безНДС,3382,19.05.2017,19.05.2017,22.05.2017,22.05.2017
13001.0,АШАН МП САМ безНДС,3382,19.05.2017,19.05.2017,22.05.2017,22.05.2017
13004.0,ОКЕЙ--МОСКВА,2955,19.05.2017,19.05.2017,25.05.2017,25.05.2017
13005.0,ОКЕЙ--МОСКВА,3382,19.05.2017,19.05.2017,25.05.2017,25.05.2017
13025.0,ОКЕЙ---С-ПБ,2955,19.05.2017,19.05.2017,25.05.2017,25.05.2017
13026.0,ОКЕЙ---С-ПБ,3382,19.05.2017,19.05.2017,25.05.2017,25.05.2017
13042.0,ИНТЕРТОРГ МАТРИЦА,9745,19.05.2017,19.05.2017,24.05.2017,24.05.2017
13043.0,ИНТЕРТОРГ МАТРИЦА,9744,19.05.2017,19.05.2017,24.05.2017,24.05.2017
13044.0,ИНТЕРТОРГ МАТРИЦА,9253,19.05.2017,19.05.2017,24.05.2017,24.05.2017
13048.0,ИНТЕРТОРГ МАТРИЦА,9027,19.05.2017,19.05.2017,24.05.2017,24.05.2017
13049.0,ИНТЕРТОРГ МАТРИЦА,9747,19.05.2017,19.05.2017,24.05.2017,24.05.2017
13056.0,ОКЕЙ---С-ПБ,9403,19.05.2017,19.05.2017,18.05.2017,18.05.2017
13080.0,ОКЕЙ-МАТРИЦА,2955,19.05.2017,19.05.2017,25.05.2017,25.05.2017
13081.0,ОКЕЙ-МАТРИЦА,3382,19.05.2017,19.05.2017,25.05.2017,25.05.2017
12763.0,ЛЕНТА-ЕВРОПА-СПБ,2302,20.05.2017,20.05.2017,09.05.2017,09.05.2017
12857.0,ОКЕЙ--МОСКВА,9403,20.05.2017,20.05.2017,18.05.2017,18.05.2017
12907.0,Верный М,7224,20.05.2017,20.05.2017,30.05.2017,30.05.2017
12926.0,ЛЕНТА-ЕВРОПА-СПБ,4650,20.05.2017,20.05.2017,18.05.2017,18.05.2017
12928.0,ЛЕНТА-ЕВРОПА,4650,20.05.2017,20.05.2017,18.05.2017,18.05.2017
12945.0,АШАН МП РЦ без НДС,6364,20.05.2017,20.05.2017,15.05.2017,15.05.2017
12960.0,Метро РЦ,5324,20.05.2017,20.05.2017,18.05.2017,18.05.2017
12980.0,Метро МП питер,5324,20.05.2017,20.05.2017,18.05.2017,18.05.2017
12982.0,Метро МП питер,9273,20.05.2017,20.05.2017,18.05.2017,18.05.2017
12991.0,ЛЕНТА-ЕВРОПА-СПБ,2222,20.05.2017,20.05.2017,01.06.2017,01.06.2017
12993.0,ЛЕНТА-ЕВРОПА-СПБ,2295,20.05.2017,20.05.2017,01.06.2017,01.06.2017
13001.0,АШАН МП САМ безНДС,3382,20.05.2017,20.05.2017,22.05.2017,22.05.2017
13004.0,ОКЕЙ--МОСКВА,2955,20.05.2017,20.05.2017,25.05.2017,25.05.2017
13005.0,ОКЕЙ--МОСКВА,3382,20.05.2017,20.05.2017,25.05.2017,25.05.2017
13025.0,ОКЕЙ---С-ПБ,2955,20.05.2017,20.05.2017,25.05.2017,25.05.2017
13026.0,ОКЕЙ---С-ПБ,3382,20.05.2017,20.05.2017,25.05.2017,25.05.2017
13042.0,ИНТЕРТОРГ МАТРИЦА,9745,20.05.2017,20.05.2017,24.05.2017,24.05.2017
13043.0,ИНТЕРТОРГ МАТРИЦА,9744,20.05.2017,20.05.2017,24.05.2017,24.05.2017
13044.0,ИНТЕРТОРГ МАТРИЦА,9253,20.05.2017,20.05.2017,24.05.2017,24.05.2017
13048.0,ИНТЕРТОРГ МАТРИЦА,9027,20.05.2017,20.05.2017,24.05.2017,24.05.2017
13049.0,ИНТЕРТОРГ МАТРИЦА,9747,20.05.2017,20.05.2017,24.05.2017,24.05.2017
13080.0,ОКЕЙ-МАТРИЦА,2955,20.05.2017,20.05.2017,25.05.2017,25.05.2017
13081.0,ОКЕЙ-МАТРИЦА,3382,20.05.2017,20.05.2017,25.05.2017,25.05.2017
12758.0,Метро РЦ,9344,21.05.2017,21.05.2017,18.05.2017,18.05.2017
12789.0,ДиксиМосква,2245,21.05.2017,21.05.2017,08.05.2017,08.05.2017
12814.0,ДиксиМосква,2127,21.05.2017,21.05.2017,22.05.2017,22.05.2017
12866.0,ОКЕЙ---С-ПБ,3382,21.05.2017,21.05.2017,01.06.2017,01.06.2017
12917.0,ОКЕЙ---С-ПБ,5773,21.05.2017,21.05.2017,01.06.2017,01.06.2017
12926.0,ЛЕНТА-ЕВРОПА-СПБ,4650,21.05.2017,21.05.2017,18.05.2017,18.05.2017
12993.0,ЛЕНТА-ЕВРОПА-СПБ,2295,21.05.2017,21.05.2017,01.06.2017,01.06.2017
12998.0,АШАН МП РЦ без НДС,3382,21.05.2017,21.05.2017,22.05.2017,22.05.2017
13000.0,АШАН МП СПБ безНДС,3382,21.05.2017,21.05.2017,22.05.2017,22.05.2017
13004.0,ОКЕЙ--МОСКВА,2955,21.05.2017,21.05.2017,25.05.2017,25.05.2017
13005.0,ОКЕЙ--МОСКВА,3382,21.05.2017,21.05.2017,25.05.2017,25.05.2017
13025.0,ОКЕЙ---С-ПБ,2955,21.05.2017,21.05.2017,25.05.2017,25.05.2017
13026.0,ОКЕЙ---С-ПБ,3382,21.05.2017,21.05.2017,25.05.2017,25.05.2017
13056.0,ОКЕЙ---С-ПБ,9403,21.05.2017,21.05.2017,18.05.2017,18.05.2017
12802.0,МАТРИЦА-ДИКСИ,2245,22.05.2017,22.05.2017,08.05.2017,08.05.2017
12816.0,Метро МП питер,9344,22.05.2017,22.05.2017,18.05.2017,18.05.2017
12857.0,ОКЕЙ--МОСКВА,9403,22.05.2017,22.05.2017,18.05.2017,18.05.2017
12858.0,ОКЕЙ--МОСКВА,2955,22.05.2017,22.05.2017,01.06.2017,01.06.2017
12859.0,ОКЕЙ--МОСКВА,3382,22.05.2017,22.05.2017,01.06.2017,01.06.2017
12865.0,ОКЕЙ---С-ПБ,2955,22.05.2017,22.05.2017,01.06.2017,01.06.2017
12866.0,ОКЕЙ---С-ПБ,3382,22.05.2017,22.05.2017,01.06.2017,01.06.2017
12889.0,ОКЕЙ--МОСКВА,2955,22.05.2017,22.05.2017,01.06.2017,01.06.2017
12904.0,ОКЕЙ--МОСКВА,5773,22.05.2017,22.05.2017,01.06.2017,01.06.2017
12926.0,ЛЕНТА-ЕВРОПА-СПБ,4650,22.05.2017,22.05.2017,18.05.2017,18.05.2017
12944.0,ЛЕНТА-УРАЛ,4650,22.05.2017,22.05.2017,18.05.2017,18.05.2017
12981.0,Метро МП питер,2955,22.05.2017,22.05.2017,18.05.2017,18.05.2017
12982.0,Метро МП питер,9273,22.05.2017,22.05.2017,18.05.2017,18.05.2017
12991.0,ЛЕНТА-ЕВРОПА-СПБ,2222,22.05.2017,22.05.2017,01.06.2017,01.06.2017
12993.0,ЛЕНТА-ЕВРОПА-СПБ,2295,22.05.2017,22.05.2017,01.06.2017,01.06.2017
13004.0,ОКЕЙ--МОСКВА,2955,22.05.2017,22.05.2017,25.05.2017,25.05.2017
13005.0,ОКЕЙ--МОСКВА,3382,22.05.2017,22.05.2017,25.05.2017,25.05.2017
13006.0,ЛЕНТА-УРАЛ,6100,22.05.2017,22.05.2017,01.06.2017,01.06.2017
13025.0,ОКЕЙ---С-ПБ,2955,22.05.2017,22.05.2017,25.05.2017,25.05.2017
13026.0,ОКЕЙ---С-ПБ,3382,22.05.2017,22.05.2017,25.05.2017,25.05.2017
13040.0,ИНТЕРТОРГ МАТРИЦА,6362,22.05.2017,22.05.2017,31.05.2017,31.05.2017
13041.0,ИНТЕРТОРГ МАТРИЦА,6363,22.05.2017,22.05.2017,31.05.2017,31.05.2017
13042.0,ИНТЕРТОРГ МАТРИЦА,9745,22.05.2017,22.05.2017,24.05.2017,24.05.2017
13043.0,ИНТЕРТОРГ МАТРИЦА,9744,22.05.2017,22.05.2017,24.05.2017,24.05.2017
13044.0,ИНТЕРТОРГ МАТРИЦА,9253,22.05.2017,22.05.2017,24.05.2017,24.05.2017
13048.0,ИНТЕРТОРГ МАТРИЦА,9027,22.05.2017,22.05.2017,24.05.2017,24.05.2017
13049.0,ИНТЕРТОРГ МАТРИЦА,9747,22.05.2017,22.05.2017,24.05.2017,24.05.2017
13064.0,АШАН МП СПБ безНДС,9199,22.05.2017,22.05.2017,29.05.2017,29.05.2017
12858.0,ОКЕЙ--МОСКВА,2955,23.05.2017,23.05.2017,01.06.2017,01.06.2017
12859.0,ОКЕЙ--МОСКВА,3382,23.05.2017,23.05.2017,01.06.2017,01.06.2017
12865.0,ОКЕЙ---С-ПБ,2955,23.05.2017,23.05.2017,01.06.2017,01.06.2017
12866.0,ОКЕЙ---С-ПБ,3382,23.05.2017,23.05.2017,01.06.2017,01.06.2017
12889.0,ОКЕЙ--МОСКВА,2955,23.05.2017,23.05.2017,01.06.2017,01.06.2017
12904.0,ОКЕЙ--МОСКВА,5773,23.05.2017,23.05.2017,01.06.2017,01.06.2017
12907.0,Верный М,7224,23.05.2017,23.05.2017,30.05.2017,30.05.2017
12917.0,ОКЕЙ---С-ПБ,5773,23.05.2017,23.05.2017,01.06.2017,01.06.2017
12926.0,ЛЕНТА-ЕВРОПА-СПБ,4650,23.05.2017,23.05.2017,18.05.2017,18.05.2017
12991.0,ЛЕНТА-ЕВРОПА-СПБ,2222,23.05.2017,23.05.2017,01.06.2017,01.06.2017
12993.0,ЛЕНТА-ЕВРОПА-СПБ,2295,23.05.2017,23.05.2017,01.06.2017,01.06.2017
12998.0,АШАН МП РЦ без НДС,3382,23.05.2017,23.05.2017,22.05.2017,22.05.2017
13004.0,ОКЕЙ--МОСКВА,2955,23.05.2017,23.05.2017,25.05.2017,25.05.2017
13005.0,ОКЕЙ--МОСКВА,3382,23.05.2017,23.05.2017,25.05.2017,25.05.2017
13025.0,ОКЕЙ---С-ПБ,2955,23.05.2017,23.05.2017,25.05.2017,25.05.2017
13026.0,ОКЕЙ---С-ПБ,3382,23.05.2017,23.05.2017,25.05.2017,25.05.2017
13033.0,,2805,23.05.2017,23.05.2017,22.05.2017,22.05.2017
13034.0,,2805,23.05.2017,23.05.2017,22.05.2017,22.05.2017
13035.0,,2805,23.05.2017,23.05.2017,22.05.2017,22.05.2017
13036.0,АШАН МП РЦ без НДС,9199,23.05.2017,23.05.2017,29.05.2017,29.05.2017
13040.0,ИНТЕРТОРГ МАТРИЦА,6362,23.05.2017,23.05.2017,31.05.2017,31.05.2017
13041.0,ИНТЕРТОРГ МАТРИЦА,6363,23.05.2017,23.05.2017,31.05.2017,31.05.2017
13042.0,ИНТЕРТОРГ МАТРИЦА,9745,23.05.2017,23.05.2017,24.05.2017,24.05.2017
13043.0,ИНТЕРТОРГ МАТРИЦА,9744,23.05.2017,23.05.2017,24.05.2017,24.05.2017
13044.0,ИНТЕРТОРГ МАТРИЦА,9253,23.05.2017,23.05.2017,24.05.2017,24.05.2017
13048.0,ИНТЕРТОРГ МАТРИЦА,9027,23.05.2017,23.05.2017,24.05.2017,24.05.2017
13049.0,ИНТЕРТОРГ МАТРИЦА,9747,23.05.2017,23.05.2017,24.05.2017,24.05.2017
13056.0,ОКЕЙ---С-ПБ,9403,23.05.2017,23.05.2017,18.05.2017,18.05.2017
12758.0,Метро РЦ,9344,24.05.2017,24.05.2017,18.05.2017,18.05.2017
12759.0,Метро РЦ,2881,24.05.2017,24.05.2017,01.06.2017,01.06.2017
12789.0,ДиксиМосква,2245,24.05.2017,24.05.2017,08.05.2017,08.05.2017
12814.0,ДиксиМосква,2127,24.05.2017,24.05.2017,22.05.2017,22.05.2017
12816.0,Метро МП питер,9344,24.05.2017,24.05.2017,18.05.2017,18.05.2017
12857.0,ОКЕЙ--МОСКВА,9403,24.05.2017,24.05.2017,18.05.2017,18.05.2017
12858.0,ОКЕЙ--МОСКВА,2955,24.05.2017,24.05.2017,01.06.2017,01.06.2017
12859.0,ОКЕЙ--МОСКВА,3382,24.05.2017,24.05.2017,01.06.2017,01.06.2017
12865.0,ОКЕЙ---С-ПБ,2955,24.05.2017,24.05.2017,01.06.2017,01.06.2017
12866.0,ОКЕЙ---С-ПБ,3382,24.05.2017,24.05.2017,01.06.2017,01.06.2017
12889.0,ОКЕЙ--МОСКВА,2955,24.05.2017,24.05.2017,01.06.2017,01.06.2017
12890.0,ОКЕЙ-МАТРИЦА,2955,24.05.2017,24.05.2017,01.06.2017,01.06.2017
12891.0,ОКЕЙ-МАТРИЦА,3382,24.05.2017,24.05.2017,01.06.2017,01.06.2017
12904.0,ОКЕЙ--МОСКВА,5773,24.05.2017,24.05.2017,01.06.2017,01.06.2017
12916.0,ОКЕЙ-МАТРИЦА,5773,24.05.2017,24.05.2017,01.06.2017,01.06.2017
12917.0,ОКЕЙ---С-ПБ,5773,24.05.2017,24.05.2017,01.06.2017,01.06.2017
12926.0,ЛЕНТА-ЕВРОПА-СПБ,4650,24.05.2017,24.05.2017,18.05.2017,18.05.2017
12980.0,Метро МП питер,5324,24.05.2017,24.05.2017,18.05.2017,18.05.2017
12981.0,Метро МП питер,2955,24.05.2017,24.05.2017,18.05.2017,18.05.2017
12982.0,Метро МП питер,9273,24.05.2017,24.05.2017,18.05.2017,18.05.2017
12991.0,ЛЕНТА-ЕВРОПА-СПБ,2222,24.05.2017,24.05.2017,01.06.2017,01.06.2017
12992.0,ЛЕНТА-ЕВРОПА,2222,24.05.2017,24.05.2017,01.06.2017,01.06.2017
12993.0,ЛЕНТА-ЕВРОПА-СПБ,2295,24.05.2017,24.05.2017,01.06.2017,01.06.2017
12994.0,ЛЕНТА-ЕВРОПА,2295,24.05.2017,24.05.2017,01.06.2017,01.06.2017
12996.0,ЛЕНТА-УРАЛ,2295,24.05.2017,24.05.2017,01.06.2017,01.06.2017
13004.0,ОКЕЙ--МОСКВА,2955,24.05.2017,24.05.2017,25.05.2017,25.05.2017
13005.0,ОКЕЙ--МОСКВА,3382,24.05.2017,24.05.2017,25.05.2017,25.05.2017
13006.0,ЛЕНТА-УРАЛ,6100,24.05.2017,24.05.2017,01.06.2017,01.06.2017
13007.0,ЛЕНТА-ЕВРОПА,6100,24.05.2017,24.05.2017,01.06.2017,01.06.2017
13040.0,ИНТЕРТОРГ МАТРИЦА,6362,24.05.2017,24.05.2017,31.05.2017,31.05.2017
13041.0,ИНТЕРТОРГ МАТРИЦА,6363,24.05.2017,24.05.2017,31.05.2017,31.05.2017
13042.0,ИНТЕРТОРГ МАТРИЦА,9745,24.05.2017,24.05.2017,24.05.2017,24.05.2017
13043.0,ИНТЕРТОРГ МАТРИЦА,9744,24.05.2017,24.05.2017,24.05.2017,24.05.2017
13044.0,ИНТЕРТОРГ МАТРИЦА,9253,24.05.2017,24.05.2017,24.05.2017,24.05.2017
13048.0,ИНТЕРТОРГ МАТРИЦА,9027,24.05.2017,24.05.2017,24.05.2017,24.05.2017
13049.0,ИНТЕРТОРГ МАТРИЦА,9747,24.05.2017,24.05.2017,24.05.2017,24.05.2017
13064.0,АШАН МП СПБ безНДС,9199,24.05.2017,24.05.2017,29.05.2017,29.05.2017
13078.0,АШАН МП САМ безНДС,9199,24.05.2017,24.05.2017,29.05.2017,29.05.2017
13082.0,ЛЕНТА-УРАЛ,2302,24.05.2017,24.05.2017,15.06.2017,15.06.2017
13165.0,ОКЕЙ-МАТРИЦА,2955,24.05.2017,24.05.2017,16.06.2017,16.06.2017
13166.0,ОКЕЙ-МАТРИЦА,3382,24.05.2017,24.05.2017,16.06.2017,16.06.2017
12858.0,ОКЕЙ--МОСКВА,2955,25.05.2017,25.05.2017,01.06.2017,01.06.2017
12859.0,ОКЕЙ--МОСКВА,3382,25.05.2017,25.05.2017,01.06.2017,01.06.2017
12865.0,ОКЕЙ---С-ПБ,2955,25.05.2017,25.05.2017,01.06.2017,01.06.2017
12866.0,ОКЕЙ---С-ПБ,3382,25.05.2017,25.05.2017,01.06.2017,01.06.2017
12889.0,ОКЕЙ--МОСКВА,2955,25.05.2017,25.05.2017,01.06.2017,01.06.2017
12890.0,ОКЕЙ-МАТРИЦА,2955,25.05.2017,25.05.2017,01.06.2017,01.06.2017
12891.0,ОКЕЙ-МАТРИЦА,3382,25.05.2017,25.05.2017,01.06.2017,01.06.2017
12904.0,ОКЕЙ--МОСКВА,5773,25.05.2017,25.05.2017,01.06.2017,01.06.2017
12916.0,ОКЕЙ-МАТРИЦА,5773,25.05.2017,25.05.2017,01.06.2017,01.06.2017
12917.0,ОКЕЙ---С-ПБ,5773,25.05.2017,25.05.2017,01.06.2017,01.06.2017
12926.0,ЛЕНТА-ЕВРОПА-СПБ,4650,25.05.2017,25.05.2017,18.05.2017,18.05.2017
12944.0,ЛЕНТА-УРАЛ,4650,25.05.2017,25.05.2017,18.05.2017,18.05.2017
12991.0,ЛЕНТА-ЕВРОПА-СПБ,2222,25.05.2017,25.05.2017,01.06.2017,01.06.2017
12993.0,ЛЕНТА-ЕВРОПА-СПБ,2295,25.05.2017,25.05.2017,01.06.2017,01.06.2017
12995.0,ЛЕНТА-УРАЛ,2222,25.05.2017,25.05.2017,01.06.2017,01.06.2017
12996.0,ЛЕНТА-УРАЛ,2295,25.05.2017,25.05.2017,01.06.2017,01.06.2017
12998.0,АШАН МП РЦ без НДС,3382,25.05.2017,25.05.2017,22.05.2017,22.05.2017
13006.0,ЛЕНТА-УРАЛ,6100,25.05.2017,25.05.2017,01.06.2017,01.06.2017
13036.0,АШАН МП РЦ без НДС,9199,25.05.2017,25.05.2017,29.05.2017,29.05.2017
13040.0,ИНТЕРТОРГ МАТРИЦА,6362,25.05.2017,25.05.2017,31.05.2017,31.05.2017
13041.0,ИНТЕРТОРГ МАТРИЦА,6363,25.05.2017,25.05.2017,31.05.2017,31.05.2017
13042.0,ИНТЕРТОРГ МАТРИЦА,9745,25.05.2017,25.05.2017,24.05.2017,24.05.2017
13043.0,ИНТЕРТОРГ МАТРИЦА,9744,25.05.2017,25.05.2017,24.05.2017,24.05.2017
13044.0,ИНТЕРТОРГ МАТРИЦА,9253,25.05.2017,25.05.2017,24.05.2017,24.05.2017
13048.0,ИНТЕРТОРГ МАТРИЦА,9027,25.05.2017,25.05.2017,24.05.2017,24.05.2017
